Nama Restoran,Nama,Pengguna Gojek Sejak,Rating,Ulasan,Produk yang Dibeli,Tanggal Beli,Waktu Scraping
"KFC, Diponegoro Surabaya",SYARIF,30 November 2016,2.0,"Hai Tolong lebih teliti lagi ya, Pesanan Spr Besar 4  untuk minuman saya upgrade Cocolush Float tapi yang datang Cola biasa.",Super Besar 4 - Arabiatta Spaghetti - Cream Soup,16 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",ima,26 Agustus 2015,4.0,ayam kering bgt,Winger Bucket*,9 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A***** D***,4 September 2017,5.0,"ayam kfc nya sekarang kurang gurih ya, kurang berasa gt. saya pas makan tadi langsung nanya sepupu apakah ayamnya rada hambar dan dia jawab iya sampai kulitnya dikasihkan ke saya padahal dia suka banget kulit ayam kfc. tolong yaa kedepannya diperhatikan lagi rasanyaa, mohon maaf apabila ada salah kata, terima kasih",Super Besar 4 - V Buzz - Crispy Chicken - Perkedel,11 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",citra,12 April 2018,5.0,ayam nya gak enak anyep gak ada rasanya gak Kya biasanya,Winger Bucket*,4 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S******,5 Mei 2022,5.0,puding terlalu manis,Lemonico Float - Spaghetti Deluxe - Pudding,5 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Afif Nur fauzi,11 September 2020,5.0,cepat pengirimannya dan baik,Winger Bucket*,4 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A******** P****,6 Oktober 2015,2.0,Pelit sambal,Super Besar 1 - Super Besar 1,4 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Erny Moto,25 Mei 2017,5.0,top markotop saya suka,Mango Float - KFC Bento - Twisty,4 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",eka novendra,24 Januari 2017,1.0,"pesennya kfc bento blackpaper dikasih oriental .
dinotes minta saos sambal gk ada saos 1pun jika bayarpun gpp dikenakan tarif",KFC Bento - Perkedel - Chicken Strips Seasoning,3 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",habibi,15 Januari 2019,4.0,gk ada saos tomat dan Sambal,KFC Red Hot Bento - Original Chicken - Crispy Chicken - Lemonico Float - Mango Float,2 Mei 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",G***** W********,28 Juni 2021,2.0,ayamnya ga ada tepungnya mlempem,Original Chicken - Krunchy Burger,24 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",rizkie firman s,5 Juni 2021,5.0,cepeet pwolllll,KFC Bento,26 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",dimas dwi anggara putra,28 November 2021,2.0,saya memesan pom pom dapet nya kentang 😎,Pom Pom - Cream Soup - Twisty,25 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Ferry,29 Juni 2017,2.0,"Dari total pesanan chicken (9 OR *** mix), yg datang cuma 4 yg OR.  Yg lainnya semua crispy.",Colonel Burger - 9Pcs - 9Pcs,24 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Ferry,29 Juni 2017,2.0,"Dari keseluruhan pesanan chicken (9 OR *** mix), yg datang cuma 4 pcs yg OR...",Colonel Burger - 9Pcs - 9Pcs,4 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Yani,20 Desember 2017,5.0,pesanannya cepat sesuai pesanan drevernya rama 👍👍👍👍👍,Spaghetti Deluxe - Pudding - KFC Bento,22 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Lucks Mans Itoe Poer,9 September 2018,1.0,ngga ada saosnya .lebih teliti lagi dunk. beda klu pesan gofood dan beli lgsung. menunya gak sesuai.,Super Besar 3,20 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Sri darsih,27 Juni 2017,4.0,🙏🏻 terima kasih,Krispy Burger - Spaghetti Supreme - Snack Bucket 1,19 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",I** R************,18 April 2022,5.0,i like it😉terimakasih,Crispy Chicken - Spaghetti Deluxe - Mango Float - Rice,18 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Retno Anggraini,7 Maret 2021,1.0,Masak pesanan nya kurang 1,Super Besar 4 - Crispy Chicken,15 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R**** P******,19 September 2021,5.0,Moga ada tas nya yang kecilan 😭😭,Super Besar 7 - Tote Bag KFC,13 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Riyan syahputra,26 Juni 2016,5.0,mantappp bosque!,Snack Bucket 2 - Cream Puff 1Pc,13 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",virly,27 Oktober 2016,3.0,"hruzny pketanya ada french fries ny kok gk ada pas makanan nya datang...
pdhl aku lgi pingin nyemil french fries ny...",Super Besar 3,12 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Bima,13 November 2017,5.0,Mantap walo yg OR habis,Super Besar 1 - Crispy Chicken,6 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",NINING FINNO,19 Juli 2018,3.0,Saosna kurang.... Cm dikasih 2....,Super Besar 2,8 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",F*******,1 Juni 2015,4.0,b ajaàaaaaaaaaa,KFC Bento - Spaghetti Deluxe,7 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",D** J*** M******,26 Juni 2017,5.0,Mantap bangeeettt....kualitas rasanya.,The Best Thursday 2,31 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,5.0,knp sendok smuaaa 🥲,Cream Soup - Spaghetti Supreme - Mocha Float,3 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",F******* S***,24 September 2019,3.0,minta extra saus tapi ga dikasih,KFC Winger - Lemonico Float,2 April 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",C****,23 April 2019,5.0,lebih semangat lagi,Super Besar 4,28 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,5.0,saus burgernya terllu sedikit tpi enak sihh,KFC Bento - Mocha Float - Krunchy Burger,28 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",devarani,29 Desember 2017,2.0,"belum matang mbak, dan kulitnya nggak krispi ini saya mesti goreng lagi",Kombo Super Star Ber 2,27 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Didin,20 September 2015,1.0,"saya minta saos sambel lebih malah cuman dikasih 1, padahal ada 2 mrnu. restoran ini emang pelit banget kalau iya harus bayar ya gpp.",Super Besar 5,24 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Apin,28 Februari 2022,2.0,sedotan nya manaaaa,Super Besar 4,22 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Devany Kartika,7 Desember 2018,4.0,"mantep, minta paha atas sama dada dikasih beneran",Original Chicken - Cream Soup - Crispy Chicken,19 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Sherly Fadia,3 Juni 2021,3.0,"sspageti saya bumbunya tidak seperti biasanya,dikit,dan mie nya kematengan jadi benyekkkk,kecewa polll biasae ga kayak giniii😩",Spaghetti Deluxe - Oriental Bento,20 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",eka widiarti,31 Agustus 2019,5.0,pokoknya mantap 👍👍👍👍,Super Besar 3,15 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Amanda Ragil,22 Januari 2022,4.0,"enak dan wort it ,hanya kurang di porsi aja rasanya enak Harga nya juga murce di kantong",Oriental Bento - Mocha Float,13 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",L***,1 Juni 2020,5.0,Crispy banget ayamnya. Mantapp,Winger Bucket*,10 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A****,21 Februari 2016,4.0,"coca colanya kebanyakan es batu, rasanya encer kayak air es aja, fries sama chickennya jg agak hambar, soal taste beli d mcd sebenernya lbh enak apalagi packagingnya ramah lingkungan. Ini buat saran aja ya kfc, biar kalian jd lbh baik. fighting!!",Super Besar 4 - Spaghetti Deluxe,5 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,4.0,ayamnya dikit bgt,Mocha Float - KFC Red Hot Bento - KFC Soup,11 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",linda,20 Mei 2019,5.0,KFC memang best.. mksih,Krunchy Burger - Mango Float,10 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",erny juliastuti,30 November 2021,5.0,semakin terdepan,Rice - Golden Combo 1,27 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M*****,6 Februari 2020,3.0,"spagheti tidak seperti dulu lagi, dari rasa hingga wadah dan porsi",Kombo Winger Nescafe - Cream Soup - Spaghetti Deluxe,2 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",fitri,12 November 2015,2.0,sudah 2x pesan very berynya ternyata tidak tersedia.tolong segera dilakukan up date menunya.,Very Berry Float,2 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",linda,20 Mei 2019,5.0,makanan uda sampai.. enk.. fresh. terimakasih,Burger Combo - Crispy Chicken,1 Maret 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",lina,22 Agustus 2018,1.0,kenapa di ofer ke lain drever,Crispy Chicken,26 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,5.0,kmren ayamnya yg gk ada skrang sedotannya 🥲,Combo Spaghetti Supreme,23 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,3.0,saya kan mesen yg supreme kok gk ada ayamnya?? malah kosongan,Combo Spaghetti Supreme,22 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Rini Lestiana,19 Juli 2019,4.0,kurang kering yaa ayamnya,Super Besar 1,19 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Abdan Qomar Syamsudin,8 Maret 2021,5.0,"mantap ,pertahankan",Combo Spaghetti Supreme,17 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Fitri trisnowati,7 September 2020,5.0,enak bangeeeettt,Zuper Box,6 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,5.0,ter endul² bgt sihhh ❣️,Combo Spaghetti Supreme,4 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",E******* R********,3 November 2019,3.0,"mesennya mango float yang datang cola, mohon diteliti lagi sebelum diberikan pada driver🙂",Colonel All Star 1,4 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Didin,20 September 2015,1.0,"saya pesen yg ada 2 menu makanannya, sudah ngasih note minta saos sambel lebih malah cuman dikasih 1 saos sambel",Signature Box,3 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Abdul Fahmid Uno,19 Maret 2019,5.0,eunaaak tenaaan,Golden Combo 1,2 Februari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",arti ningsih,2 Juli 2018,2.0,gak sama dengan gambar,Krunchy Burger,25 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",F******,13 Januari 2017,1.0,Pesen chaki hadiahnya minta Batman dikasih yg lain,Chaki Kids Meal A - Cream Soup,29 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S***** I********,9 Juni 2017,3.0,"nasi bentonya benyek , bukan pulen loh ya ,benyek sama pulen beda",Kombo Bento,29 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",santyrohma,29 April 2018,5.0,rasa enak...porsi cukup banyak,Super Besar 1 - Twisty,28 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Arifah,22 Juni 2019,5.0,udh pokoknya paling fav deh😍😍,Krunchy Burger - Mango Float - Mocha Float - Very Berry Float - Yubari Float,24 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",F**** A** W*****,12 Desember 2016,5.0,makanan paling simpel dan cepet top,Crispy Box - French Fries Large - Krunchy Burger,14 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",seto,22 Juli 2018,5.0,MANTAP untuk rasa dari dulu gak pernah berubah,Super Besar 2 - Winger Bucket*,24 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",N***,10 Februari 2018,2.0,"kecewa, sudah kasih catatan minta saos lebih. malah dikasih 1 doang. maaf nanya ayamnya kayak g fresh ya",Original Chicken - Spaghetti Deluxe,23 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R*** K********,30 Agustus 2019,2.0,tumben rasa kfc kyk ayam dijual di pinggiran jln. knp y,The Best Thursday,20 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",wanda Lailya,9 Mei 2021,4.0,jahenya terasa bgt trus yg ayamnya udh keras 😢,Kombo Bento,19 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",nurul,15 Desember 2021,1.0,sudah di bilang gk usah saos tomat malah di kasih banyak saos tomat nya,Super Family,14 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Intan Maharani,15 Mei 2020,5.0,makasih chef makanannya enak,Colonel All Star 1,14 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S*** A***** N** R,8 Juli 2016,4.0,salah satu menu pesenanku hot cheesy chick tapi yang dateng gaada saus kejunya 😢 semoga next time gak ketinggalan ya 😢,Cream Soup - Hot & Cheesy Chicken - Mocha Float - Combo Spaghetti Supreme,14 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",linda,20 Mei 2019,5.0,Terima kasih.. makanan nya enk.. porsi nya juga pas.. mantaabbbbb,Mango Float - Lovlychee Float - Kombo Winger,13 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Diyo Putra,12 Januari 2022,5.0,puas sekali makasi,Zuper Box,12 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Hanah,21 November 2020,5.0,tetap di pertahankan sudah sangat bagus dan baik termasuk driver nya tepat waktu.,Krunchy Burger - Cream Soup - Winger Seasoning,12 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R***,26 Februari 2018,5.0,terima kasih makanannya enak banget,Colonel All Star 1 - Colonel All Star 1,12 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",T*****,15 November 2018,1.0,makanan yg di pesan kurang padahal sudah tercatat di struk,Kombo Winger - Chaki Kids Meal A - Spaghetti Deluxe,12 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M****** A** H******,11 April 2021,5.0,mantep enak rasanya,Fun Fries Seasoning - Super Besar 2 - Pudding,8 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Rima,26 Januari 2018,4.0,dikasih satu saos,Super Besar 1 - Fish Bento,3 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",AJI RAHMAN MAULANA,15 Oktober 2020,5.0,enak sih apa lagi di campur sama cream sup nya tapi sayang nya saus spagetti dan ayam nya sedikit 🙂,Spaghetti Deluxe - Cream Soup,6 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",yuliasih,9 September 2019,4.0,makanan burger lebih rapi dimasukan dalam box,Krunchy Burger,1 Januari 2022,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",F***** D***,17 Oktober 2019,5.0,the best dan uenak banget,Winger Bucket* - Pudding - Mocha Float - Mango Float - Krunchy Burger,31 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Hisyam,9 Juni 2016,5.0,"top banget, trimakasih kak",Hot and Crispy Chicken - Rice,29 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",daniel santoso,26 Mei 2016,3.0,yang di request beda sama yg dikasih pdahal ada tmbahannya 5000 g sesuai bangey,Super Besar 1 - Cream Soup - Mango Float - Mocha Float - Hot and Crispy Chicken,29 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Faizal Asri,10 Desember 2018,5.0,Ayamnya yummy rek,Colonel All Star 1,26 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",G*** C**** S***,8 Juli 2017,2.0,pesan 2 paket yg dtg cm 1 paket,5 PLUS 3,28 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",kang Dian,1 Maret 2018,5.0,Namanya KFC RASANYA Dimana sja sama.,Tote Bag KFC - Super Besar 2 - French Fries Large,25 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",linda,20 Mei 2019,5.0,nyampe nya cepet.. lebih hemat dan rasanya mantap,5 PLUS 3,20 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",linda,20 Mei 2019,5.0,best.. hemat.. enak pula.. mantap pkoknya,OMJ Praktis Oriental Bento - Mango Float - Lovlychee Float,9 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",popy,7 Januari 2017,5.0,dapat murah... kualitas okeee 😍😍,5 PLUS 3,15 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",D****,28 Maret 2021,1.0,"pesan 5 ayam *** nasi, saya nambah 1 nasi lagi, pas saya terima nasinya cuma 3",5 PLUS 3 - Rice,19 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R********* S**,4 Januari 2018,5.0,Gak pernah kecewa sama rasanyah yang suegeerrr topcer☺️,Mango Float,18 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",S*********,10 November 2017,4.0,"rice bowl ayamnya cuma 4 biji kecil² rasa lumayan, sup dan float enak",Colonel  Rice Fest 2,18 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",L** C****,4 Juni 2021,1.0,"pesanannya gk sesuai ada yang kurang banyak,,, dan saya ingin uang kembali rugi nya banyak lewat dari 50k",Bento Sambal Korek - Bento Sambal Matah - Kombo OR Burger,18 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",D***,12 Februari 2019,4.0,kayaknya tdi aq pesen leci float tpi dtgnya mangofloat😅,Colonel  Rice Fest 1,16 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",diah,20 Oktober 2021,5.0,"siiiip, pingin nambah & nambah lagi",Krunchy Burger - Twisty - French Fries Large - Mocha Boba Float,14 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",prita,14 Juni 2020,3.0,"rasa bumbu bbq bento rice nya kurang enak hehe, kyk agak kecut. ditingkatkan lagi yaa.. cream soup nya sm lovelychee juaraaaaaaaaaaaaaaaaaaaaaaa",Colonel  Rice Fest 2,12 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Amy Triyan Efendi,3 Desember 2021,4.0,Makasih ka makanan nya enak sekalii semangatt ka kerjanyaa 🔥🔥😋,5 PLUS 3,12 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",U**,29 Desember 2018,4.0,porsinya kecil trnya,Mocha Float - Krunchy Burger,7 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",finessetia putri,20 November 2015,3.0,ayam nustinya dada du ksih paha,Cream Puff 2Pc - Super Besar 1,25 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Chandra F,14 Juni 2017,3.0,porsinya kecil 😔,KFC Original Movie Combo 1,10 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",yani,12 Maret 2016,1.0,saya pesen sphagetti..ngk ada sphagetti nya....saya ganti nasi jadi kentang tambah uang 10 rb saya tambah..tapi yg datang tetap nasi....gimna ini pihak kfc...,Signature Box - Spaghetti Deluxe,10 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Andiny,20 Juli 2018,3.0,skrg KFC kok ayamnya gak krispi lagi sihh Napa? masalah rasa masih sih,Tote Bag KFC - The Best Thursday 2,9 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",aya,23 September 2018,2.0,spajeti lembek terlalu mateng emang gak pake waktu apa memasak nya... gak enak sm sekali...,Kombo Winger - Spaghetti Deluxe,10 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",T*** A*******,9 Maret 2017,5.0,GA ADA OBENG ONE OF THE BEST FRIES CHICKEN IN THA WORLD,5 PLUS 3 - Personal Snack Bucket 2,8 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Aisyah Putri,21 Januari 2019,5.0,"siiip deh pokok.nya
wenaaak",Colonel All Star 1,7 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",N***,28 Juli 2016,4.0,ayamnya kurang kering,Kombo Winger,3 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",Y****,26 Desember 2017,3.0,kasih bumbu nya jangan pelit² dong,OMJ Praktis Oriental Bento - OMJ Praktis Fish Fillet,3 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",seto,22 Juli 2018,5.0,lebih semangat buat yg buat,Crispy Strips Fest - Colonel  Rice Fest 2 - Snack Bucket 1,2 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",AL khafi,1 Desember 2021,1.0,ayam nya kyak tempe mbos,5 PLUS 3,2 Desember 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",santyrohma,29 April 2018,5.0,rasa masih mantap&kemasan rapih...sukses slalu buat KFC,5 PLUS 3 - Cream Soup - Super Besar 1,30 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",agus rachman,16 September 2015,5.0,Terima kasih ayam nya,5 PLUS 3 - Zuper Box - Colonel All Star 2 - KFC Original Movie Combo 1,30 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R****,21 Oktober 2015,1.0,"agak kecewa, saya beli 5 ayam 1 nasi 1 ff regular dan 1 ff large, tapi ff nya gak ada sama sekali 🥺 itu bayar lho KFC bukan yg free 🤧",OMJ Praktis Oriental Bento - OMJ Praktis Twisty - 5 PLUS 3,28 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",yuda,21 November 2019,5.0,"sesuai dengan request..
the best lah....",OMJ Praktis Twisty - OMJ Praktis Oriental Bento,28 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",R**** F,2 November 2015,3.0,"ayamnya keras dan dry sekali. rasanya seperti sudah digoreng berulang kali setelah semalaman. padahal biasanya juicy, tapi kali ini kecewa.",Winger Seasoning - Winger Seasoning,24 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",E***** K**********,7 Januari 2019,2.0,Lain kali jgn teledor pesen cream soup datengnya spagheti,Colonel  Rice Fest 2,26 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A*****,15 Agustus 2017,5.0,Terima kasih promonya,The Best Thursday,25 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",M**********,20 Maret 2021,3.0,pesanan tdk sesuai,5 PLUS 3 - Rice,21 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",D****,24 Juli 2021,3.0,"Fantanya knpa gini ya tumben,aneh rasanya ,sama ada yang kurang matang 1 ayamnya",Super Besar 2,21 November 2021,2025-07-11 07:56:54
"KFC, Diponegoro Surabaya",A**,4 Oktober 2021,1.0,Yg utuh cuma 7 yg 3 protolan,The Best Thursday,18 November 2021,2025-07-11 07:56:54
